Islas;Nivel educativo;Sexo;Ocupación;Nacionalidad;Periodo;Total
Lanzarote;Educación primaria e inferior;Total;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2021;60
Lanzarote;Educación primaria e inferior;Total;9 Ocupaciones elementales;Total;2022;2.307
Lanzarote;Educación primaria e inferior;Total;9 Ocupaciones elementales;Total;2021;2.128
Lanzarote;Educación primaria e inferior;Total;9 Ocupaciones elementales;Española;2022;1.374
Lanzarote;Educación primaria e inferior;Total;9 Ocupaciones elementales;Española;2021;1.331
Lanzarote;Educación primaria e inferior;Total;9 Ocupaciones elementales;Extranjera;2022;933
Lanzarote;Educación primaria e inferior;Total;9 Ocupaciones elementales;Extranjera;2021;797
Lanzarote;Educación primaria e inferior;Total;No consta;Total;2022;722
Lanzarote;Educación primaria e inferior;Total;No consta;Total;2021;626
Lanzarote;Educación primaria e inferior;Total;No consta;Española;2022;462
Lanzarote;Educación primaria e inferior;Total;No consta;Española;2021;431
Lanzarote;Educación primaria e inferior;Total;No consta;Extranjera;2022;260
Lanzarote;Educación primaria e inferior;Total;No consta;Extranjera;2021;195
Lanzarote;Educación primaria e inferior;Hombres;Total;Total;2022;5.288
Lanzarote;Educación primaria e inferior;Hombres;Total;Total;2021;4.983
Lanzarote;Educación primaria e inferior;Hombres;Total;Española;2022;3.256
Lanzarote;Educación primaria e inferior;Hombres;Total;Española;2021;3.140
Lanzarote;Educación primaria e inferior;Hombres;Total;Extranjera;2022;2.032
Lanzarote;Educación primaria e inferior;Hombres;Total;Extranjera;2021;1.843
Lanzarote;Educación primaria e inferior;Hombres;1 Directores y gerentes;Total;2022;98
Lanzarote;Educación primaria e inferior;Hombres;1 Directores y gerentes;Total;2021;92
Lanzarote;Educación primaria e inferior;Hombres;1 Directores y gerentes;Española;2022;70
Lanzarote;Educación primaria e inferior;Hombres;1 Directores y gerentes;Española;2021;73
Lanzarote;Educación primaria e inferior;Hombres;1 Directores y gerentes;Extranjera;2022;28
Lanzarote;Educación primaria e inferior;Hombres;1 Directores y gerentes;Extranjera;2021;19
Lanzarote;Educación primaria e inferior;Hombres;2 Técnicos y profesionales científicos e intelectuales;Total;2022;53
Lanzarote;Educación primaria e inferior;Hombres;2 Técnicos y profesionales científicos e intelectuales;Total;2021;51
Lanzarote;Educación primaria e inferior;Hombres;2 Técnicos y profesionales científicos e intelectuales;Española;2022;21
Lanzarote;Educación primaria e inferior;Hombres;2 Técnicos y profesionales científicos e intelectuales;Española;2021;21
Lanzarote;Educación primaria e inferior;Hombres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2022;32
Lanzarote;Educación primaria e inferior;Hombres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2021;30
Lanzarote;Educación primaria e inferior;Hombres;3 Técnicos, profesionales de apoyo;Total;2022;134
Lanzarote;Educación primaria e inferior;Hombres;3 Técnicos, profesionales de apoyo;Total;2021;127
Lanzarote;Educación primaria e inferior;Hombres;3 Técnicos, profesionales de apoyo;Española;2022;78
Lanzarote;Educación primaria e inferior;Hombres;3 Técnicos, profesionales de apoyo;Española;2021;78
Lanzarote;Educación primaria e inferior;Hombres;3 Técnicos, profesionales de apoyo;Extranjera;2022;56
Lanzarote;Educación primaria e inferior;Hombres;3 Técnicos, profesionales de apoyo;Extranjera;2021;49
Lanzarote;Educación primaria e inferior;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2022;86
Lanzarote;Educación primaria e inferior;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2021;88
Lanzarote;Educación primaria e inferior;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2022;56
Lanzarote;Educación primaria e inferior;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2021;52
Lanzarote;Educación primaria e inferior;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2022;30
Lanzarote;Educación primaria e inferior;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2021;36
Lanzarote;Educación primaria e inferior;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022;1.674
Lanzarote;Educación primaria e inferior;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021;1.569
Lanzarote;Educación primaria e inferior;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2022;910
Lanzarote;Educación primaria e inferior;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2021;867
Lanzarote;Educación primaria e inferior;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;764
Lanzarote;Educación primaria e inferior;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;702
Lanzarote;Educación primaria e inferior;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022;98
Lanzarote;Educación primaria e inferior;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021;104
Lanzarote;Educación primaria e inferior;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2022;73
Lanzarote;Educación primaria e inferior;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2021;76
Lanzarote;Educación primaria e inferior;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2022;25
Lanzarote;Educación primaria e inferior;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2021;28
Lanzarote;Educación primaria e inferior;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022;1.105
Lanzarote;Educación primaria e inferior;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021;1.113
Lanzarote;Educación primaria e inferior;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2022;763
Lanzarote;Educación primaria e inferior;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2021;778
Lanzarote;Educación primaria e inferior;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2022;342
Lanzarote;Educación primaria e inferior;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2021;335
Lanzarote;Educación primaria e inferior;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022;455
Lanzarote;Educación primaria e inferior;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021;411
Lanzarote;Educación primaria e inferior;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2022;394
Lanzarote;Educación primaria e inferior;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2021;359
Lanzarote;Educación primaria e inferior;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2022;61
Lanzarote;Educación primaria e inferior;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2021;52
Lanzarote;Educación primaria e inferior;Hombres;9 Ocupaciones elementales;Total;2022;1.133
Lanzarote;Educación primaria e inferior;Hombres;9 Ocupaciones elementales;Total;2021;1.046
Lanzarote;Educación primaria e inferior;Hombres;9 Ocupaciones elementales;Española;2022;611
Lanzarote;Educación primaria e inferior;Hombres;9 Ocupaciones elementales;Española;2021;579
Lanzarote;Educación primaria e inferior;Hombres;9 Ocupaciones elementales;Extranjera;2022;522
Lanzarote;Educación primaria e inferior;Hombres;9 Ocupaciones elementales;Extranjera;2021;467
Lanzarote;Educación primaria e inferior;Hombres;No consta;Total;2022;452
Lanzarote;Educación primaria e inferior;Hombres;No consta;Total;2021;382
Lanzarote;Educación primaria e inferior;Hombres;No consta;Española;2022;280
Lanzarote;Educación primaria e inferior;Hombres;No consta;Española;2021;257
Lanzarote;Educación primaria e inferior;Hombres;No consta;Extranjera;2022;172
Lanzarote;Educación primaria e inferior;Hombres;No consta;Extranjera;2021;125
Lanzarote;Educación primaria e inferior;Mujeres;Total;Total;2022;3.092
Lanzarote;Educación primaria e inferior;Mujeres;Total;Total;2021;2.904
Lanzarote;Educación primaria e inferior;Mujeres;Total;Española;2022;1.858
Lanzarote;Educación primaria e inferior;Mujeres;Total;Española;2021;1.819
Lanzarote;Educación primaria e inferior;Mujeres;Total;Extranjera;2022;1.234
Lanzarote;Educación primaria e inferior;Mujeres;Total;Extranjera;2021;1.085
Lanzarote;Educación primaria e inferior;Mujeres;1 Directores y gerentes;Total;2022;53
Lanzarote;Educación primaria e inferior;Mujeres;1 Directores y gerentes;Total;2021;54
Lanzarote;Educación primaria e inferior;Mujeres;1 Directores y gerentes;Española;2022;36
Lanzarote;Educación primaria e inferior;Mujeres;1 Directores y gerentes;Española;2021;40
Lanzarote;Educación primaria e inferior;Mujeres;1 Directores y gerentes;Extranjera;2022;17
Lanzarote;Educación primaria e inferior;Mujeres;1 Directores y gerentes;Extranjera;2021;14
Lanzarote;Educación primaria e inferior;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Total;2022;51
Lanzarote;Educación primaria e inferior;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Total;2021;43
Lanzarote;Educación primaria e inferior;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Española;2022;20
Lanzarote;Educación primaria e inferior;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Española;2021;18
Lanzarote;Educación primaria e inferior;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2022;31
Lanzarote;Educación primaria e inferior;Mujeres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2021;25
Lanzarote;Educación primaria e inferior;Mujeres;3 Técnicos, profesionales de apoyo;Total;2022;68
Lanzarote;Educación primaria e inferior;Mujeres;3 Técnicos, profesionales de apoyo;Total;2021;77
Lanzarote;Educación primaria e inferior;Mujeres;3 Técnicos, profesionales de apoyo;Española;2022;21
Lanzarote;Educación primaria e inferior;Mujeres;3 Técnicos, profesionales de apoyo;Española;2021;22
Lanzarote;Educación primaria e inferior;Mujeres;3 Técnicos, profesionales de apoyo;Extranjera;2022;47
Lanzarote;Educación primaria e inferior;Mujeres;3 Técnicos, profesionales de apoyo;Extranjera;2021;55
Lanzarote;Educación primaria e inferior;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2022;105
Lanzarote;Educación primaria e inferior;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2021;105
Lanzarote;Educación primaria e inferior;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2022;53
Lanzarote;Educación primaria e inferior;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2021;57
Lanzarote;Educación primaria e inferior;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2022;52
Lanzarote;Educación primaria e inferior;Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2021;48
Lanzarote;Educación primaria e inferior;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022;1.248
Lanzarote;Educación primaria e inferior;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021;1.168
Lanzarote;Educación primaria e inferior;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2022;682
Lanzarote;Educación primaria e inferior;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2021;649
Lanzarote;Educación primaria e inferior;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;566
Lanzarote;Educación primaria e inferior;Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;519
Lanzarote;Educación primaria e inferior;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022;25
Lanzarote;Educación primaria e inferior;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021;23
Lanzarote;Educación primaria e inferior;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2022;22
Lanzarote;Educación primaria e inferior;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2021;21
Lanzarote;Educación primaria e inferior;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2022;3
Lanzarote;Educación primaria e inferior;Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2021;2
Lanzarote;Educación primaria e inferior;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022;57
Lanzarote;Educación primaria e inferior;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021;69
Lanzarote;Educación primaria e inferior;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2022;44
Lanzarote;Educación primaria e inferior;Mujeres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2021;55
